dist;gamma
0;0
0.5;0.0677606521081821
1;0.0681711452606007
1.5;0.0688547874663232
2;0.069810810664726
2.5;0.0710381425826832
3;0.0725354097189444
3.5;0.074300941143144
4;0.076332773082523
4.5;0.0786286542648758
5;0.0811860519823263
5.5;0.084002158837159
6;0.0870739001281778
6.5;0.0903979418338277
7;0.0939706991465888
7.5;0.0977883455119434
8;0.101846822124404
8.5;0.106141847832729
9;0.110668929406442
9.5;0.115423372116094
10;0.120400290580347
10.5;0.125594619833836
11;0.131001126570918
11.5;0.136614420521729
12;0.142428965918477
12.5;0.148439093011556
13;0.154639009596835
13.5;0.161022812517331
14;0.167584499104443
14.5;0.174317978525903
15;0.181217083009638
15.5;0.188275578914807
16;0.19548717762333
16.5;0.202845546227288
17;0.210344317989611
17.5;0.217977102557483
18;0.225737495909858
18.5;0.233619090022411
19;0.241615482235128
19.5;0.249720284309537
20;0.25792713116434
20.5;0.266229689279898
21;0.274621664763617
21.5;0.283096811069826
22;0.29164893636922
22.5;0.300271910564291
23;0.308959671948527
23.5;0.317706233508359
24;0.326505688868003
24.5;0.335352217878437
25;0.344240091852742
25.5;0.353163678450997
26;0.362117446218734
26.5;0.371095968783813
27;0.380093928717239
27.5;0.389106121064147
28;0.398127456551747
28.5;0.407152964481577
29;0.41617779531385
29.5;0.425197222952156
30;0.434206646737077
30.5;0.443201593157648
31;0.452177717289806
31.5;0.461130803971251
32;0.470056768722241
32.5;0.478951658422054
33;0.487811651750894
33.5;0.4966330594071
34;0.505412324109539
34.5;0.514146020395059
35;0.522830854220855
35.5;0.531463662381523
36;0.540041411750502
36.5;0.548561198355511
37;0.557020246297427
37.5;0.565415906521946
38;0.573745655453161
38.5;0.582007093498067
39;0.590197943430741
39.5;0.598316048664824
40;0.606359371422641
40.5;0.614325990809131
41;0.62221410079849
41.5;0.630022008141214
42;0.63774813019898
42.5;0.645390992714552
43;0.652949227523659
43.5;0.660421570215534
44;0.667806857748551
44.5;0.675104026027132
45;0.682312107445879
45.5;0.689430228406581
46;0.696457606813535
46.5;0.703393549552362
47;0.710237449957237
47.5;0.716988785271241
48;0.723647114104262
48.5;0.730212073892678
49;0.736683378364802
49.5;0.743060815015844
50;0.749344242595932
50.5;0.75553358861452
51;0.761628846864284
51.5;0.767630074967428
52;0.773537391947106
52.5;0.77935097582648
53;0.785071061257742
53.5;0.790697937183258
54;0.796231944530812
54.5;0.801673473944758
55;0.807022963554723
55.5;0.812280896783373
56;0.817447800194557
56.5;0.822524241383061
57;0.827510826907007
57.5;0.832408200263848
58;0.837217039910757
58.5;0.841938057330098
59;0.846571995140555
59.5;0.851119625254373
60;0.855581747081093
60.5;0.859959185778024
61;0.864252790547635
61.5;0.868463432981952
62;0.872592005453962
62.5;0.876639419555942
63;0.880606604584583
63.5;0.884494506072671
64;0.888304084367072
64.5;0.892036313252651
65;0.895692178621773
65.5;0.89927267718889
66;0.902778815249774
66.5;0.906211607484819
67;0.909572075805858
67.5;0.912861248245871
68;0.916080157890943
68.5;0.919229841853794
69;0.922311340288173
69.5;0.925325695443386
70;0.92827395075821
70.5;0.931157149993423
71;0.933976336402156
71.5;0.936732551937272
72;0.93942683649495
72.5;0.942060227193662
73;0.944633757687696
73.5;0.94714845751439
74;0.949605351474248
74.5;0.952005459043065
75;0.95434979381524
75.5;0.956639362977415
76;0.958875166811596
76.5;0.961058198226921
77;0.963189442319224
77.5;0.965269875957583
78;0.967300467397
78.5;0.969282175916413
79;0.971215951481225
79.5;0.97310273442954
80;0.974943455181327
80.5;0.976739033969722
81;0.978490380593697
81.5;0.980198394191352
82;0.981863963033059
82.5;0.983487964333751
83;0.985071264083616
83.5;0.986614716896504
84;0.988119165875343
84.5;0.989585442493893
85;0.991014366494173
85.5;0.992406745798903
86;0.993763376438338
86.5;0.995085042490873
87;0.996372516036796
87.5;0.997626557124626
88;0.998847913749439
88.5;1.00003732184263
89;1.00119550527259
89.5;1.00232317585566
90;1.00342103337708
90.5;1.00448976562112
91;1.00553004841017
91.5;1.0065425456522
92;1.00752790939611
92.5;1.00848677989463
93;1.00941978567423
93.5;1.01032754361166
94;1.01121065901681
94.5;1.01206972572133
95;1.01290532617282
95.5;1.01371803153403
