dist;gamma
0;0
0.5;0.233017289894983
1;0.233332335150578
1.5;0.233647380327798
2;0.233962425387456
2.5;0.234277470290364
3;0.234592514997334
3.5;0.23490755946918
4;0.235222603666714
4.5;0.235537647550748
5;0.235852691082095
5.5;0.236167734221568
6;0.236482776929979
6.5;0.236797819168141
7;0.237112860896866
7.5;0.237427902076966
8;0.237742942669255
8.5;0.238057982634545
9;0.238373021933648
9.5;0.238688060527378
10;0.239003098376546
10.5;0.239318135441964
11;0.239633171684447
11.5;0.239948207064806
12;0.240263241543854
12.5;0.240578275082403
13;0.240893307641265
13.5;0.241208339181255
14;0.241523369663183
14.5;0.241838399047863
15;0.242153427296107
15.5;0.242468454368728
16;0.242783480226537
16.5;0.243098504830349
17;0.243413528140975
17.5;0.243728550119228
18;0.24404357072592
18.5;0.244358589921865
19;0.244673607667874
19.5;0.24498862392476
20;0.245303638653335
20.5;0.245618651814413
21;0.245933663368806
21.5;0.246248673277326
22;0.246563681500786
22.5;0.246878687999998
23;0.247193692735776
23.5;0.247508695668931
24;0.247823696760276
24.5;0.248138695970623
25;0.248453693260786
25.5;0.248768688591577
26;0.249083681923808
26.5;0.249398673218292
27;0.249713662435842
27.5;0.250028649537269
28;0.250343634483387
28.5;0.250658617235008
29;0.250973597752945
29.5;0.25128857599801
30;0.251603551931016
30.5;0.251918525512775
31;0.2522334967041
31.5;0.252548465465803
32;0.252863431758698
32.5;0.253178395543596
33;0.25349335678131
33.5;0.253808315432653
34;0.254123271458437
34.5;0.254438224819475
35;0.254753175476579
35.5;0.255068123390562
36;0.255383068522237
36.5;0.255698010832415
37;0.256012950281911
37.5;0.256327886831535
38;0.256642820442101
38.5;0.256957751074421
39;0.257272678689308
39.5;0.257587603247574
40;0.257902524710032
40.5;0.258217443037495
41;0.258532358190775
41.5;0.258847270130684
42;0.259162178818035
42.5;0.259477084213641
43;0.259791986278314
43.5;0.260106884972867
44;0.260421780258113
44.5;0.260736672094863
45;0.261051560443931
45.5;0.261366445266129
46;0.261681326522269
46.5;0.261996204173164
47;0.262311078179627
47.5;0.262625948502471
48;0.262940815102507
48.5;0.263255677940548
49;0.263570536977408
49.5;0.263885392173897
50;0.26420024349083
50.5;0.264515090889019
51;0.264829934329275
51.5;0.265144773772412
52;0.265459609179243
