dist;gamma
0;0
0.5;0.0997989393073773
1;0.100912997264929
1.5;0.102766301085073
2;0.105353680924113
2.5;0.108667937468415
3;0.11269988000202
3.5;0.117438374785397
4;0.122870403331651
4.5;0.128981130085839
5;0.135753978938706
5.5;0.143170717939094
6;0.15121155151016
6.5;0.159855219423952
7;0.169079101747271
7.5;0.178859328939373
8;0.189170896258974
8.5;0.19998778162433
9;0.211283066065537
9.5;0.223029055912495
10;0.235197405874651
10.5;0.247759242189278
11;0.260685285042975
11.5;0.273945969505669
12;0.287511564256893
12.5;0.30135228742974
13;0.31543841894793
13.5;0.329740408784891
14;0.344228980630094
14.5;0.358875230506074
15;0.373650719939017
15.5;0.388527563345678
16;0.403478509359097
16.5;0.418477015874457
17;0.433497318653846
17.5;0.448514493384256
18;0.463504511136297
18.5;0.478444287221507
19;0.493311723493457
19.5;0.508085744181831
20;0.52274632538905
20.5;0.537274518415744
21;0.551652467114302
21.5;0.565863419498792
22;0.579891733864843
22.5;0.593722879694533
23;0.607343433639126
23.5;0.620741070886707
24;0.63390455223253
24.5;0.646823707177412
25;0.659489413383962
25.5;0.671893572821978
26;0.68402908493329
26.5;0.695889817142842
27;0.70747057303708
27.5;0.718767058523076
28;0.729775846272428
28.5;0.740494338743071
29;0.750920730059932
29.5;0.761053967022123
30;0.770893709490197
30.5;0.780440290392195
31;0.789694675571867
31.5;0.798658423686808
32;0.807333646348415
32.5;0.815722968679696
33;0.823829490451191
33.5;0.831656747939718
34;0.839208676639364
34.5;0.846489574939355
35;0.853504068869022
35.5;0.860257077996279
36;0.86675378255284
36.5;0.872999591846784
37;0.879000114011249
37.5;0.884761127126803
38;0.890288551744624
38.5;0.895588424827891
39;0.900666875119782
39.5;0.905530099938257
40;0.910184343390234
40.5;0.914635875990975
41;0.918890975668341
41.5;0.922955910126116
42;0.926836920535774
42.5;0.930540206521851
43;0.934071912402448
43.5;0.937438114643318
44;0.940644810481449
44.5;0.943697907671965
45;0.946603215310565
45.5;0.94936643568254
46;0.951993157088587
46.5;0.954488847597193
47;0.956858849673262
47.5;0.959108375632795
48;0.961242503873898
48.5;0.963266175835033
49;0.965184193632335
49.5;0.967001218328849
50;0.968721768789768
50.5;0.970350221079109
51;0.971890808354718
51.5;0.973347621220047
52;0.974724608492786
52.5;0.976025578352111
53;0.977254199828038
53.5;0.97841400459812
54;0.979508389058504
54.5;0.980540616638111
55;0.981513820326491
55.5;0.982431005387617
56;0.983295052233605
56.5;0.984108719434058
57;0.984874646838302
57.5;0.985595358789472
58;0.986273267410865
58.5;0.986910675946522
59;0.987509782139428
59.5;0.988072681632077
60;0.988601371375502
60.5;0.989097753034083
61;0.98956363637469
61.5;0.990000742629797
62;0.99041070782533
62.5;0.990795086064975
63;0.991155352763642
63.5;0.991492907823675
64;0.991809078748224
64.5;0.992105123686958
65;0.992382234410056
65.5;0.992641539207028
66;0.9928841057076
66.5;0.9931109436224
67;0.993323007401767
67.5;0.993521198811429
68;0.993706369424282
68.5;0.993879323027854
69;0.994040817947431
69.5;0.994191569285132
70;0.99433225107549
70.5;0.994463498358409
71;0.994585909170516
71.5;0.994700046456214
72;0.994806439899838
72.5;0.994905587680537
73;0.994997958151576
73.5;0.995083991445909
74;0.995164101009923
74.5;0.995238675067368
75;0.995308078015508
75.5;0.995372651755591
76;0.995432716959773
76.5;0.995488574276626
77;0.995540505477387
77.5;0.995588774545103
78;0.9956336287088
78.5;0.995675299424808
79;0.995714003307337
79.5;0.995749943010359
80;0.99578330806285
80.5;0.995814275659358
81;0.995843011407866
81.5;0.995869670036836
82;0.995894396063287
82.5;0.99591732442372
83;0.995938581069618
83.5;0.995958283529221
84;0.995976541437215
84.5;0.99599345703391
85;0.996009125635431
85.5;0.996023636076397
86;0.996037071126489
86.5;0.996049507882268
87;0.996061018135548
87.5;0.996071668719565
88;0.996081521834139
88.5;0.996090635350973
89;0.996099063100174
89.5;0.996106855139045
90;0.996114058004137
90.5;0.99612071494751
91;0.996126866158102
91.5;0.996132548969063
92;0.996137798051872
92.5;0.996142645598009
93;0.996147121488916
93.5;0.996151253454943
94;0.996155067223938
94.5;0.996158586660115
95;0.996161833893775
95.5;0.996164829442456
96;0.996167592324028
96.5;0.996170140162245
97;0.996172489285209
97.5;0.996174654817208
98;0.996176650764335
98.5;0.996178490094291
99;0.996180184810741
99.5;0.996181746022569
100;0.996183184008371
100.5;0.99618450827649
101;0.996185727620885
101.5;0.996186850173113
102;0.996187883450666
102.5;0.996188834401929
103;0.99618970944796
103.5;0.996190514521323
104;0.996191255102163
104.5;0.996191936251709
105;0.996192562643392
105.5;0.996193138591721
