dist;gamma
0;0
0.5;0.00143755506244132
1;0.00374238303689965
1.5;0.00652872840451078
2;0.00967102037541146
2.5;0.0130994757070984
3;0.0167682947817612
3.5;0.0206445799875954
4;0.0247033017633406
4.5;0.0289246377265214
5;0.0332924175487281
5.5;0.0377931460517762
6;0.0424153550767061
6.5;0.0471491546288851
7;0.051985911071486
7.5;0.0569180097143745
8;0.0619386754079361
8.5;0.0670418341663505
9;0.0722220045355158
9.5;0.0774742109887178
10;0.0827939139418813
10.5;0.0881769525157183
11;0.0936194972183438
11.5;0.0991180104502242
12;0.104669213250082
12.5;0.110270057073361
13;0.115917699668396
13.5;0.121609484318681
14;0.127342921872826
14.5;0.133115675100505
15;0.138925545002552
15.5;0.144770458773407
16;0.150648459168974
16.5;0.156557695076552
17;0.162496413118203
17.5;0.168462950146912
18;0.174455726517518
18.5;0.180473240032902
19;0.186514060481028
19.5;0.192576824690983
20;0.198660232046508
20.5;0.20476304040418
21;0.210884062370657
21.5;0.217022161899515
22;0.223176251173349
22.5;0.22934528774122
23;0.235528271885267
23.5;0.241724244193483
24;0.247932283318434
24.5;0.25415150390405
25;0.260381054664676
25.5;0.266620116602327
26;0.27286790134969
26.5;0.279123649627683
27;0.285386629807667
27.5;0.291656136569331
28;0.297931489646267
28.5;0.304212032652026
29;0.310497131980141
29.5;0.316786175772247
30;0.323078572949003
30.5;0.329373752298978
31;0.335671161621143
31.5;0.341970266916991
32;0.348270551628647
32.5;0.354571515919693
33;0.360872675995657
33.5;0.36717356346142
34;0.373473724713002
34.5;0.379772720361412
35;0.386070124686419
35.5;0.392365525118279
36;0.398658521745617
36.5;0.404948726847802
37;0.411235764450246
37.5;0.41751926990124
38;0.423798889468993
38.5;0.430074279957643
39;0.436345108341134
39.5;0.442611051413891
40;0.44887179545732
40.5;0.455127035921235
41;0.461376477119352
41.5;0.467619831938081
42;0.473856821557867
42.5;0.480087175186404
43;0.48631062980308
43.5;0.492526929914051
44;0.498735827317393
44.5;0.504937080877796
45;0.511130456310322
45.5;0.517315725972755
46;0.523492668666114
46.5;0.529661069442933
47;0.535820719422906
47.5;0.541971415615554
48;0.548112960749578
48.5;0.554245163108563
49;0.56036783637275
49.5;0.566480799466585
50;0.572583876411779
50.5;0.578676896185635
51;0.584759692584384
51.5;0.590832104091329
52;0.596893973749575
52.5;0.602945149039127
53;0.608985481758202
53.5;0.615014827908532
54;0.621033047584529
54.5;0.627040004866105
55;0.633035567715038
55.5;0.6390196078747
56;0.644992000773037
56.5;0.650952625428647
57;0.656901364359847
57.5;0.662838103496596
58;0.668762732095171
58.5;0.67467514265549
59;0.680575230840958
59.5;0.686462895400771
60;0.692338038094554
60.5;0.698200563619262
61;0.704050379538255
61.5;0.709887396212456
62;0.715711526733542
62.5;0.721522686859049
63;0.727320794949368
63.5;0.733105771906536
64;0.738877541114759
64.5;0.744636028382618
65;0.750381161886891
65.5;0.756112872117926
66;0.761831091826532
66.5;0.767535755972315
67;0.773226801673422
67.5;0.778904168157643
68;0.784567796714815
68.5;0.790217630650503
69;0.795853615240904
69.5;0.801475697688926
70;0.807083827081428
70.5;0.812677954347557
71;0.818258032218157
71.5;0.82382401518623
72;0.829375859468385
72.5;0.83491352296727
73;0.84043696523495
73.5;0.84594614743719
74;0.851441032318633
74.5;0.856921584168825
75;0.862387768789085
75.5;0.867839553460172
76;0.873276906910743
76.5;0.878699799286557
77;0.884108202120436
77.5;0.889502088302918
78;0.894881432053625
78.5;0.900246208893292
79;0.905596395616451
79.5;0.910931970264759
80;0.916252912100932
80.5;0.921559201583288
81;0.92685082034087
81.5;0.932127751149134
82;0.937389977906188
82.5;0.942637485609571
83;0.947870260333543
83.5;0.953088289206896
84;0.958291560391244
84.5;0.9634800630598
85;0.968653787376615
85.5;0.97381272447628
86;0.978956866444057
86.5;0.98408620629645
87;0.989200737962194
87.5;0.994300456263645
88;0.999385356898581
88.5;1.00445543642237
89;1.00951069223055
89.5;1.01455112254171
90;1.01957672638082
90.5;1.02458750356286
91;1.02958345467675
91.5;1.03456458106969
92;1.0395308848318
92.5;1.04448236878102
93;1.0494190364484
93.5;1.05434089206364
94;1.05924794054095
94.5;1.06414018746515
95;1.06901763907812
95.5;1.07388030226544
96;1.07872818454338
96.5;1.08356129404609
97;1.08837963951306
97.5;1.09318323027684
98;1.097972076251
98.5;1.10274618791828
99;1.10750557631906
99.5;1.11225025303995
100;1.11698023020271
100.5;1.1216955204533
101;1.12639613695115
101.5;1.13108209335871
102;1.13575340383109
102.5;1.14041008300599
103;1.14505214599377
103.5;1.14967960836773
104;1.15429248615455
104.5;1.15889079582495
105;1.1634745542845
105.5;1.16804377886455
106;1.17259848731349
106.5;1.17713869778794
107;1.18166442884432
107.5;1.18617569943045
108;1.19067252887735
108.5;1.19515493689115
109;1.19962294354523
109.5;1.20407656927238
110;1.20851583485726
110.5;1.21294076142885
111;1.21735137045311
111.5;1.22174768372577
112;1.22612972336524
112.5;1.23049751180566
113;1.23485107179004
113.5;1.23919042636355
114;1.24351559886694
114.5;1.24782661293007
115;1.25212349246552
115.5;1.25640626166236
116;1.26067494498001
116.5;1.26492956714222
117;1.26917015313111
117.5;1.27339672818142
118;1.2776093177747
118.5;1.28180794763378
119;1.28599264371719
