dist;gamma
0;0
0.5;0.236244719177016
1;0.236559217886085
1.5;0.236873716526928
2;0.237188215065431
2.5;0.23750271346748
3;0.237817211698964
3.5;0.238131709725767
4;0.238446207513778
4.5;0.238760705028882
5;0.239075202236967
5.5;0.23938969910392
6;0.239704195595626
6.5;0.240018691677973
7;0.240333187316847
7.5;0.240647682478135
8;0.240962177127725
8.5;0.241276671231502
9;0.241591164755353
9.5;0.241905657665165
10;0.242220149926825
10.5;0.242534641506219
11;0.242849132369235
11.5;0.243163622481758
12;0.243478111809676
12.5;0.243792600318876
13;0.244107087975243
13.5;0.244421574744666
14;0.24473606059303
14.5;0.245050545486222
15;0.245365029390129
15.5;0.245679512270638
16;0.245993994093635
16.5;0.246308474825008
17;0.246622954430642
17.5;0.246937432876425
18;0.247251910128243
18.5;0.247566386151984
19;0.247880860913533
19.5;0.248195334378777
20;0.248509806513604
20.5;0.2488242772839
21;0.249138746655551
21.5;0.249453214594445
22;0.249767681066468
22.5;0.250082146037507
23;0.250396609473448
23.5;0.250711071340179
24;0.251025531603585
24.5;0.251339990229555
25;0.251654447183974
25.5;0.251968902432729
26;0.252283355941706
26.5;0.252597807676794
27;0.252912257603878
27.5;0.253226705688845
28;0.253541151897581
28.5;0.253855596195975
29;0.254170038549911
29.5;0.254484478925278
30;0.254798917287961
30.5;0.255113353603847
31;0.255427787838824
31.5;0.255742219958777
32;0.256056649929595
32.5;0.256371077717162
33;0.256685503287367
33.5;0.256999926606095
34;0.257314347639234
34.5;0.257628766352669
35;0.257943182712289
35.5;0.25825759668398
36;0.258572008233628
36.5;0.25888641732712
37;0.259200823930342
37.5;0.259515228009183
38;0.259829629529527
38.5;0.260144028457263
39;0.260458424758276
39.5;0.260772818398454
40;0.261087209343683
40.5;0.26140159755985
41;0.261715983012841
41.5;0.262030365668544
42;0.262344745492844
42.5;0.26265912245163
43;0.262973496510787
43.5;0.263287867636202
44;0.263602235793763
44.5;0.263916600949355
45;0.264230963068865
45.5;0.26454532211818
46;0.264859678063188
46.5;0.265174030869773
47;0.265488380503825
47.5;0.265802726931228
48;0.26611707011787
48.5;0.266431410029637
49;0.266745746632416
49.5;0.267060079892095
50;0.267374409774559
50.5;0.267688736245695
51;0.268003059271391
51.5;0.268317378817532
52;0.268631694850006
52.5;0.268946007334699
53;0.269260316237498
53.5;0.26957462152429
54;0.269888923160961
54.5;0.270203221113399
55;0.270517515347489
55.5;0.270831805829119
56;0.271146092524175
56.5;0.271460375398544
57;0.271774654418113
57.5;0.272088929548768
58;0.272403200756397
58.5;0.272717468006885
59;0.273031731266121
59.5;0.273345990499989
60;0.273660245674378
60.5;0.273974496755173
61;0.274288743708262
61.5;0.274602986499532
62;0.274917225094868
62.5;0.275231459460158
63;0.275545689561289
63.5;0.275859915364146
64;0.276174136834618
64.5;0.27648835393859
65;0.27680256664195
65.5;0.277116774910583
66;0.277430978710377
66.5;0.277745178007219
67;0.278059372766995
67.5;0.278373562955593
68;0.278687748538897
68.5;0.279001929482797
69;0.279316105753177
69.5;0.279630277315925
70;0.279944444136928
70.5;0.280258606182072
71;0.280572763417244
71.5;0.280886915808331
72;0.281201063321219
72.5;0.281515205921795
73;0.281829343575947
73.5;0.28214347624956
74;0.282457603908521
74.5;0.282771726518717
75;0.283085844046036
75.5;0.283399956456363
76;0.283714063715585
76.5;0.284028165789589
77;0.284342262644261
77.5;0.28465635424549
78;0.28497044055916
78.5;0.285284521551159
79;0.285598597187374
79.5;0.285912667433691
80;0.286226732255997
80.5;0.286540791620179
81;0.286854845492124
81.5;0.287168893837717
82;0.287482936622847
82.5;0.287796973813399
83;0.288111005375261
83.5;0.288425031274319
84;0.288739051476459
84.5;0.289053065947569
85;0.289367074653536
85.5;0.289681077560245
86;0.289995074633584
86.5;0.29030906583944
87;0.290623051143699
87.5;0.290937030512248
88;0.291251003910973
88.5;0.291564971305762
89;0.2918789326625
89.5;0.292192887947076
90;0.292506837125375
90.5;0.292820780163284
91;0.293134717026691
91.5;0.29344864768148
92;0.293762572093541
92.5;0.294076490228758
93;0.29439040205302
93.5;0.294704307532212
94;0.295018206632221
94.5;0.295332099318934
95;0.295645985558238
95.5;0.29595986531602
96;0.296273738558166
96.5;0.296587605250562
97;0.296901465359096
97.5;0.297215318849655
98;0.297529165688125
98.5;0.297843005840392
99;0.298156839272345
99.5;0.298470665949868
100;0.298784485838849
100.5;0.299098298905175
101;0.299412105114733
101.5;0.299725904433409
102;0.300039696827089
102.5;0.300353482261661
103;0.300667260703012
103.5;0.300981032117027
104;0.301294796469595
104.5;0.301608553726601
105;0.301922303853932
105.5;0.302236046817475
106;0.302549782583116
106.5;0.302863511116743
107;0.303177232384243
107.5;0.303490946351501
108;0.303804652984404
108.5;0.30411835224884
109;0.304432044110695
109.5;0.304745728535856
110;0.305059405490209
110.5;0.305373074939641
111;0.305686736850039
111.5;0.30600039118729
112;0.306314037917281
112.5;0.306627677005897
113;0.306941308419026
113.5;0.307254932122554
114;0.307568548082369
114.5;0.307882156264357
115;0.308195756634405
115.5;0.308509349158399
116;0.308822933802226
116.5;0.309136510531773
117;0.309450079312926
117.5;0.309763640111573
118;0.3100771928936
118.5;0.310390737624894
119;0.310704274271341
119.5;0.311017802798828
120;0.311331323173242
120.5;0.31164483536047
121;0.311958339326399
121.5;0.312271835036914
122;0.312585322457903
122.5;0.312898801555253
123;0.31321227229485
123.5;0.313525734642581
124;0.313839188564333
124.5;0.314152634025992
125;0.314466070993445
125.5;0.31477949943258
126;0.315092919309282
126.5;0.315406330589438
127;0.315719733238935
127.5;0.31603312722366
128;0.3163465125095
128.5;0.316659889062341
129;0.31697325684807
129.5;0.317286615832573
130;0.317599965981738
130.5;0.317913307261451
131;0.318226639637599
131.5;0.318539963076068
132;0.318853277542746
132.5;0.319166583003519
133;0.319479879424273
133.5;0.319793166770896
134;0.320106445009274
134.5;0.320419714105294
135;0.320732974024843
135.5;0.321046224733807
136;0.321359466198073
136.5;0.321672698383528
137;0.321985921256059
137.5;0.322299134781551
138;0.322612338925893
138.5;0.322925533654971
139;0.32323871893467
139.5;0.323551894730879
140;0.323865061009484
140.5;0.324178217736372
141;0.324491364877429
141.5;0.324804502398541
142;0.325117630265597
142.5;0.325430748444482
143;0.325743856901083
143.5;0.326056955601288
144;0.326370044510982
144.5;0.326683123596052
145;0.326996192822385
145.5;0.327309252155869
146;0.327622301562388
146.5;0.327935341007832
147;0.328248370458085
147.5;0.328561389879034
148;0.328874399236568
148.5;0.329187398496571
149;0.329500387624932
149.5;0.329813366587536
150;0.33012633535027
150.5;0.330439293879021
151;0.330752242139676
151.5;0.331065180098122
152;0.331378107720245
152.5;0.331691024971932
153;0.33200393181907
153.5;0.332316828227545
154;0.332629714163244
154.5;0.332942589592054
155;0.333255454479861
