dist;gamma
0;0
0.5;0.02270786779262
1;0.028322392827562
1.5;0.0344661333473093
2;0.0409555116842689
2.5;0.0476963532422361
3;0.0546302513869664
3.5;0.0617170972167559
4;0.0689275101737922
4.5;0.0762389829438076
5;0.0836336967628244
5.5;0.0910971848098182
6;0.0986174657243003
6.5;0.10618445578382
7;0.113789555231551
7.5;0.121425348219211
8;0.129085379561716
8.5;0.136763985006517
9;0.144456159757737
9.5;0.152157454962189
10;0.159863895035461
10.5;0.167571910789158
11;0.175278284722977
11.5;0.182980105810894
12;0.190674731788765
12.5;0.198359757435179
13;0.206032987689377
13.5;0.2136924147093
14;0.221336198166532
14.5;0.228962648221231
15;0.236570210732008
15.5;0.24415745434212
16;0.251723059150697
16.5;0.259265806730694
17;0.266784571297289
17.5;0.274278311864037
18;0.281746065251122
18.5;0.28918693983195
19;0.296600109922237
19.5;0.30398481073035
20;0.311340333799826
20.5;0.318666022884986
21;0.325961270208943
21.5;0.333225513060329
22;0.340458230690934
22.5;0.347658941481475
23;0.354827200346914
23.5;0.361962596356358
24;0.369064750545659
24.5;0.376133313903488
25;0.3831679655139
25.5;0.390168410840415
26;0.397134380138314
26.5;0.404065626983361
27;0.410961926906405
27.5;0.417823076124508
28;0.424648890360183
28.5;0.431439203741208
29;0.438193867774271
29.5;0.444912750386342
30;0.45159573502828
30.5;0.458242719835731
31;0.464853616842808
31.5;0.471428351244489
32;0.477966860704041
32.5;0.484469094702099
33;0.49093501392434
33.5;0.49736458968496
34;0.503757803383393
34.5;0.510114645991941
35;0.516435117572176
35.5;0.522719226818143
36;0.52896699062456
36.5;0.53517843367837
37;0.541353588072093
37.5;0.54749249293759
38;0.553595194098933
38.5;0.559661743743167
39;0.565692200107874
39.5;0.571686627184494
40;0.577645094436452
40.5;0.583567676531211
41;0.589454453085428
41.5;0.59530550842244
42;0.601120931341377
42.5;0.606900814897246
43;0.61264525619135
43.5;0.618354356171485
44;0.624028219441363
44.5;0.629666954078768
45;0.635270671461973
45.5;0.640839486103972
46;0.646373515494124
46.5;0.651872879946813
47;0.657337702456778
47.5;0.662768108560746
48;0.668164226205076
48.5;0.673526185619104
49;0.678854119193891
49.5;0.684148161366137
50;0.689408448506987
50.5;0.694635118815501
51;0.699828312216572
51.5;0.704988170263067
52;0.710114836042011
52.5;0.715208454084609
53;0.720269170279941
53.5;0.72529713179216
54;0.730292486981033
54.5;0.735255385325667
55;0.740185977351306
55.5;0.745084414559021
56;0.749950849358209
56.5;0.754785435001746
57;0.759588325523702
57.5;0.764359675679497
58;0.769099640888395
58.5;0.773808377178248
59;0.778486041132378
59.5;0.78313278983852
60;0.787748780839751
60.5;0.792334172087298
61;0.796889121895168
61.5;0.801413788896525
