dist;gamma
0;0
0.5;0.000940421103685564
1;0.00299704448184956
1.5;0.00584248237678842
2;0.00932712862281584
2.5;0.0133543857226857
3;0.017853931583877
3.5;0.0227710881507084
4;0.0280615147796136
4.5;0.033688185652686
5;0.0396195094410037
5.5;0.0458280826960666
6;0.0522898224795059
6.5;0.0589833394730406
7;0.0658894707444069
7.5;0.0729909225438439
8;0.0802719913202513
8.5;0.0877183418193812
9;0.0953168277839876
9.5;0.103055345073374
10;0.110922709877036
10.5;0.11890855664633
11;0.127003251728287
11.5;0.135197819654188
12;0.143483879737441
12.5;0.151853591152486
13;0.160299605052939
13.5;0.168815022579934
14;0.177393357836122
14.5;0.186028505074679
15;0.194714709488977
15.5;0.203446541096224
16;0.212218871294277
16.5;0.221026851739859
17;0.229865895252307
17.5;0.238731658492604
18;0.247620026204865
18.5;0.256527096838414
19;0.26544916939424
19.5;0.274382731361144
20;0.283324447624871
20.5;0.292271150248783
21;0.301219829037486
21.5;0.310167622805837
22;0.319111811285124
22.5;0.328049807606297
23;0.336979151307043
23.5;0.345897501815522
24;0.354802632368791
24.5;0.363692424328457
25;0.372564861860081
25.5;0.381418026946314
26;0.390250094706779
26.5;0.399059329000418
27;0.407844078288366
27.5;0.416602771737521
28;0.425333915546848
28.5;0.434036089480074
29;0.442707943589963
29.5;0.451348195120599
30;0.459955625575376
30.5;0.468529077939351
31;0.477067454045658
31.5;0.485569712076475
32;0.494034864189825
32.5;0.502461974264206
33;0.510850155753654
33.5;0.519198569646416
34;0.527506422520954
34.5;0.535772964693447
35;0.543997488451382
35.5;0.552179326368271
36;0.560317849694813
36.5;0.568412466822205
37;0.576462621813596
37.5;0.584467792999923
38;0.592427491636668
38.5;0.600341260618259
39;0.608208673247104
39.5;0.616029332054385
40;0.623802867669984
40.5;0.631528937739025
41;0.639207225882707
41.5;0.646837440701239
42;0.65441931481681
42.5;0.661952603954662
43;0.669437086060446
43.5;0.676872560452149
44;0.684258847004975
44.5;0.691595785367652
45;0.698883234208742
45.5;0.706121070491583
46;0.713309188776592
46.5;0.720447500549709
47;0.727535933575845
47.5;0.734574431276239
48;0.741562952128706
48.5;0.748501469089788
49;0.755389969037898
49.5;0.762228452236579
50;0.769016931817024
50.5;0.775755433279101
51;0.782443994010099
51.5;0.789082662820503
52;0.795671499496095
52.5;0.802210574365761
53;0.808699967884363
53.5;0.815139770230096
54;0.821530080915774
54.5;0.827871008413505
55;0.834162669792247
55.5;0.840405190367757
56;0.846598703364465
56.5;0.852743349588834
57;0.858839277113781
57.5;0.86488664097374
58;0.870885602869999
58.5;0.876836330885922
59;0.882738999211706
59.5;0.88859378787833
60;0.894400882500376
60.5;0.900160474027394
61;0.905872758503529
61.5;0.911537936835106
62;0.917156214565904
62.5;0.922727801659853
63;0.9282529122909
63.5;0.933731764639792
64;0.939164580697558
64.5;0.94455158607544
65;0.949893009821077
65.5;0.955189084240723
66;0.9604400447273
66.5;0.96564612959409
67;0.970807579913889
67.5;0.975924639363429
68;0.980997554072916
68.5;0.986026572480495
69;0.9910119451915
69.5;0.995953924842329
70;1.00085276596879
70.5;1.00570872487878
71;1.01052205952918
71.5;1.01529302940677
72;1.02002189541309
72.5;1.02470891975317
73;1.02935436582785
73.5;1.03395849812973
74;1.0385215821426
74.5;1.0430438842442
75;1.04752567161217
75.5;1.0519672121333
76;1.05636877431567
76.5;1.06073062720388
77;1.06505304029702
77.5;1.06933628346958
78;1.07358062689488
78.5;1.07778634097127
79;1.08195369625075
79.5;1.08608296337011
80;1.09017441298442
80.5;1.09422831570288
81;1.09824494202685
81.5;1.10222456229009
82;1.10616744660109
82.5;1.11007386478747
83;1.11394408634237
83.5;1.1177783803727
84;1.12157701554934
84.5;1.12534026005913
85;1.12906838155854
85.5;1.13276164712919
86;1.1364203232349
86.5;1.1400446756804
87;1.14363496957161
87.5;1.14719146927737
88;1.15071443839274
88.5;1.15420413970364
89;1.15766083515286
89.5;1.16108478580752
90;1.16447625182772
90.5;1.16783549243647
91;1.17116276589094
91.5;1.17445832945477
92;1.17772243937161
92.5;1.18095535083978
93;1.18415731798799
93.5;1.18732859385211
94;1.19046943035303
94.5;1.1935800782754
95;1.19666078724746
95.5;1.19971180572171
96;1.20273338095651
96.5;1.20572575899861
97;1.20868918466649
97.5;1.21162390153451
98;1.21453015191791
98.5;1.21740817685858
99;1.22025821611155
99.5;1.2230805081323
100;1.22587529006466
100.5;1.22864279772951
101;1.2313832656141
101.5;1.23409692686199
102;1.23678401326375
102.5;1.23944475524806
103;1.24207938187363
103.5;1.24468812082152
104;1.24727119838809
104.5;1.24982883947852
105;1.25236126760079
105.5;1.25486870486019
106;1.25735137195434
106.5;1.25980948816869
107;1.2622432713724
107.5;1.26465293801482
108;1.26703870312225
108.5;1.26940078029521
109;1.27173938170607
109.5;1.27405471809715
110;1.27634699877906
110.5;1.27861643162957
111;1.28086322309271
111.5;1.28308757817831
112;1.28528970046178
112.5;1.28746979208431
113;1.2896280537533
113.5;1.29176468474315
114;1.2938798828963
114.5;1.29597384462461
115;1.29804676491092
115.5;1.30009883731099
116;1.30213025395557
116.5;1.30414120555285
117;1.30613188139101
117.5;1.30810246934111
118;1.31005315586013
118.5;1.31198412599429
119;1.31389556338249
119.5;1.31578765026001
120;1.31766056746241
120.5;1.31951449442957
121;1.3213496092099
121.5;1.32316608846482
122;1.32496410747326
122.5;1.32674384013642
123;1.32850545898265
123.5;1.33024913517248
124;1.3319750385038
124.5;1.33368333741712
125;1.33537419900105
125.5;1.33704778899782
126;1.338704271809
126.5;1.3403438105012
127;1.34196656681209
127.5;1.34357270115628
128;1.34516237263149
128.5;1.34673573902474
129;1.34829295681861
129.5;1.34983418119763
130;1.35135956605473
130.5;1.35286926399776
131;1.35436342635612
131.5;1.35584220318742
132;1.35730574328423
