dist;gamma
0;0
0.5;0.179219315829522
1;0.18138621631503
1.5;0.184944061231435
2;0.189830922217293
2.5;0.195975520795535
3;0.203300763869782
3.5;0.211726210367476
4;0.221169872780181
4.5;0.231549564581554
5;0.242783919693239
5.5;0.254793166220984
6;0.267499711336547
6.5;0.280828578397762
7;0.294707726985798
7.5;0.309068279350589
8;0.323844671611266
8.5;0.338974744266954
9;0.354399783710434
9.5;0.370064524231315
10;0.385917118266826
10.5;0.401909081284356
11;0.417995216574502
11.5;0.434133524334903
12;0.450285098688518
12.5;0.466414015671587
13;0.482487214720777
13.5;0.498474375766531
14;0.514347793685015
14.5;0.530082251562379
15;0.545654893972745
15.5;0.561045101257683
16;0.576234365613692
16.5;0.591206169640326
17;0.605945867870812
17.5;0.620440571695839
18;0.634679037996789
18.5;0.648651561724521
19;0.662349872591906
19.5;0.675767035990875
20;0.68889735819635
20.5;0.701736295878717
21;0.714280369912554
21.5;0.72652708344103
22;0.738474844132132
22.5;0.750122890543801
23;0.761471222499724
23.5;0.772520535365287
24;0.783272158103732
24.5;0.793727994985342
25;0.803890470817351
25.5;0.813762479558753
26;0.823347336182175
26.5;0.832648731644167
27;0.841670690825487
27.5;0.850417533304075
28;0.858893836825199
28.5;0.867104403335715
29;0.875054227452263
29.5;0.882748467236527
30;0.890192417154311
30.5;0.897391483099029
31;0.904351159364224
31.5;0.911077007453925
32;0.917574636623845
32.5;0.923849686050741
33;0.929907808531529
33.5;0.935754655618014
34;0.941395864097347
34.5;0.946837043732463
35;0.952083766180856
35.5;0.957141555014047
36;0.962015876763998
36.5;0.966712132926504
37;0.97123565285526
37.5;0.975591687483875
38;0.979785403816488
38.5;0.98382188013096
39;0.987706101841782
39.5;0.991442957972859
40;0.995037238193256
40.5;0.99849363037177
41;1.00181671860884
41.5;1.00501098170684
42;1.00808079204226
42.5;1.0110304148055
43;1.0138640075762
43.5;1.01658562020425
44;1.0191991949683
44.5;1.02170856698573
45;1.02411746484973
45.5;1.02642951147059
46;1.02864822510026
46.5;1.03077702052047
47;1.03281921037604
47.5;1.03477800663665
48;1.03665652217118
48.5;1.03845777242033
49;1.04018467715393
49.5;1.04184006230061
50;1.04342666183854
50.5;1.04494711973657
51;1.04640399193631
51.5;1.04779974836619
52;1.04913677497942
52.5;1.05041737580855
53;1.05164377502983
53.5;1.0528181190312
54;1.05394247847842
54.5;1.05501885037436
55;1.0560491601067
55.5;1.05703526348025
56;1.05797894873
56.5;1.05888193851175
57;1.05974589186745
57.5;1.0605724061626
58;1.06136301899355
58.5;1.06211921006277
59;1.06284240302028
59.5;1.06353396726996
60;1.06419521973944
60.5;1.06482742661253
61;1.06543180502356
61.5;1.06600952471272
62;1.06656170964219
62.5;1.06708943957257
63;1.06759375159945
63.5;1.06807564165006
64;1.06853606594005
64.5;1.06897594239043
65;1.06939615200509
65.5;1.06979754020893
66;1.07018091814727
66.5;1.0705470639467
67;1.07089672393806
67.5;1.07123061384201
68;1.07154941991777
68.5;1.07185380007569
69;1.07214438495427
69.5;1.07242177896234
70;1.0726865612871
70.5;1.07293928686876
71;1.07318048734246
71.5;1.07341067194835
72;1.07363032841044
72.5;1.07383992378509
73;1.07403990527995
73.5;1.07423070104395
74;1.07441272092936
74.5;1.07458635722643
75;1.07475198537158
75.5;1.07490996462984
76;1.07506063875223
76.5;1.07520433660889
77;1.07534137279869
77.5;1.075472048236
78;1.07559665071541
78.5;1.07571545545503
79;1.07582872561903
79.5;1.07593671282027
80;1.0760396576034
80.5;1.07613778990932
81;1.07623132952158
81.5;1.07632048649516
82;1.07640546156849
82.5;1.07648644655914
83;1.07656362474374
83.5;1.07663717122281
84;1.07670725327088
84.5;1.07677403067257
85;1.07683765604507
85.5;1.07689827514749
86;1.07695602717764
86.5;1.07701104505666
87;1.07706345570192
87.5;1.0771133802887
88;1.07716093450109
88.5;1.07720622877236
89;1.0772493685154
