dist;gamma
0;0
0.5;0.187021355678212
1;0.187315660331345
1.5;0.187609964940501
2;0.18790426948369
2.5;0.188198573938924
3;0.188492878284215
3.5;0.188787182497574
4;0.189081486557011
4.5;0.189375790440538
5;0.189670094126166
5.5;0.189964397591907
6;0.190258700815772
6.5;0.190553003775772
7;0.190847306449918
7.5;0.191141608816222
8;0.191435910852695
8.5;0.191730212537348
9;0.192024513848192
9.5;0.192318814763239
10;0.192613115260499
10.5;0.192907415317985
11;0.193201714913707
11.5;0.193496014025677
12;0.193790312631906
12.5;0.194084610710405
13;0.194378908239185
13.5;0.194673205196258
14;0.194967501559635
14.5;0.195261797307327
15;0.195556092417346
15.5;0.195850386867702
16;0.196144680636407
16.5;0.196438973701472
17;0.196733266040909
17.5;0.197027557632729
18;0.197321848454942
18.5;0.197616138485561
19;0.197910427702597
19.5;0.19820471608406
20;0.198499003607962
20.5;0.198793290252314
21;0.199087575995128
21.5;0.199381860814415
22;0.199676144688185
22.5;0.199970427594451
23;0.200264709511224
23.5;0.200558990416514
24;0.200853270288333
24.5;0.201147549104693
25;0.201441826843604
25.5;0.201736103483078
26;0.202030379001126
26.5;0.20232465337576
27;0.20261892658499
27.5;0.202913198606828
28;0.203207469419285
28.5;0.203501739000373
29;0.203796007328102
29.5;0.204090274380484
30;0.20438454013553
30.5;0.204678804571251
31;0.204973067665659
31.5;0.205267329396765
32;0.205561589742581
32.5;0.205855848681116
33;0.206150106190384
33.5;0.206444362248394
34;0.206738616833158
34.5;0.207032869922688
35;0.207327121494995
35.5;0.207621371528089
36;0.207915619999983
36.5;0.208209866888687
37;0.208504112172213
37.5;0.208798355828572
38;0.209092597835776
38.5;0.209386838171834
39;0.20968107681476
39.5;0.209975313742563
40;0.210269548933256
40.5;0.210563782364849
41;0.210858014015354
41.5;0.211152243862782
42;0.211446471885145
42.5;0.211740698060453
43;0.212034922366718
43.5;0.212329144781951
44;0.212623365284163
44.5;0.212917583851365
45;0.21321180046157
45.5;0.213506015092788
46;0.21380022772303
46.5;0.214094438330307
47;0.214388646892632
47.5;0.214682853388015
48;0.214977057794467
48.5;0.215271260089999
49;0.215565460252624
49.5;0.215859658260351
50;0.216153854091194
50.5;0.216448047723161
51;0.216742239134266
51.5;0.217036428302519
52;0.217330615205931
52.5;0.217624799822514
53;0.217918982130279
53.5;0.218213162107237
54;0.218507339731399
54.5;0.218801514980778
55;0.219095687833383
55.5;0.219389858267226
56;0.219684026260319
56.5;0.219978191790673
57;0.220272354836299
57.5;0.220566515375208
58;0.220860673385411
58.5;0.22115482884492
59;0.221448981731746
59.5;0.221743132023901
60;0.222037279699395
60.5;0.22233142473624
61;0.222625567112447
61.5;0.222919706806027
62;0.223213843794992
62.5;0.223507978057352
63;0.22380210957112
63.5;0.224096238314306
64;0.224390364264921
64.5;0.224684487400978
65;0.224978607700486
65.5;0.225272725141458
66;0.225566839701905
66.5;0.225860951359837
67;0.226155060093266
67.5;0.226449165880204
68;0.226743268698662
68.5;0.22703736852665
69;0.227331465342181
69.5;0.227625559123265
70;0.227919649847913
70.5;0.228213737494138
71;0.228507822039949
71.5;0.22880190346336
72;0.229095981742379
72.5;0.22939005685502
73;0.229684128779293
73.5;0.22997819749321
74;0.230272262974781
74.5;0.230566325202018
75;0.230860384152933
75.5;0.231154439805536
76;0.231448492137838
76.5;0.231742541127852
77;0.232036586753588
77.5;0.232330628993057
78;0.232624667824271
78.5;0.232918703225242
79;0.233212735173979
79.5;0.233506763648495
80;0.233800788626801
80.5;0.234094810086908
81;0.234388828006827
81.5;0.23468284236457
82;0.234976853138148
82.5;0.235270860305571
83;0.235564863844852
83.5;0.235858863734002
84;0.236152859951031
84.5;0.236446852473952
85;0.236740841280775
85.5;0.237034826349512
86;0.237328807658173
86.5;0.237622785184771
87;0.237916758907316
87.5;0.238210728803819
88;0.238504694852293
88.5;0.238798657030748
89;0.239092615317195
89.5;0.239386569689645
90;0.239680520126111
90.5;0.239974466604603
91;0.240268409103132
91.5;0.240562347599711
92;0.240856282072349
92.5;0.241150212499058
93;0.241444138857849
93.5;0.241738061126735
94;0.242031979283725
94.5;0.242325893306832
95;0.242619803174066
95.5;0.242913708863439
96;0.243207610352962
96.5;0.243501507620646
97;0.243795400644503
97.5;0.244089289402543
98;0.244383173872779
98.5;0.244677054033221
99;0.24497092986188
99.5;0.245264801336768
100;0.245558668435896
100.5;0.245852531137276
101;0.246146389418918
101.5;0.246440243258834
102;0.246734092635035
102.5;0.247027937525533
103;0.247321777908338
103.5;0.247615613761461
104;0.247909445062915
104.5;0.248203271790711
105;0.248497093922859
105.5;0.248790911437371
106;0.249084724312258
106.5;0.249378532525531
107;0.249672336055202
107.5;0.249966134879282
108;0.250259928975782
108.5;0.250553718322714
109;0.250847502898088
109.5;0.251141282679916
110;0.25143505764621
110.5;0.25172882777498
111;0.252022593044237
111.5;0.252316353431994
112;0.25261010891626
112.5;0.252903859475049
113;0.25319760508637
113.5;0.253491345728234
114;0.253785081378655
114.5;0.254078812015641
115;0.254372537617206
115.5;0.254666258161359
116;0.254959973626113
116.5;0.255253683989478
117;0.255547389229466
117.5;0.255841089324088
118;0.256134784251356
118.5;0.25642847398928
119;0.256722158515872
119.5;0.257015837809142
120;0.257309511847104
120.5;0.257603180607766
121;0.257896844069142
121.5;0.258190502209242
122;0.258484155006077
122.5;0.258777802437658
123;0.259071444481998
123.5;0.259365081117107
124;0.259658712320996
124.5;0.259952338071676
125;0.26024595834716
125.5;0.260539573125458
126;0.260833182384581
126.5;0.261126786102541
127;0.261420384257348
127.5;0.261713976827015
128;0.262007563789552
128.5;0.262301145122971
129;0.262594720805283
129.5;0.2628882908145
130;0.263181855128631
130.5;0.26347541372569
131;0.263768966583686
131.5;0.264062513680631
132;0.264356054994537
132.5;0.264649590503415
133;0.264943120185276
133.5;0.265236644018131
134;0.265530161979991
134.5;0.265823674048869
135;0.266117180202774
135.5;0.266410680419719
136;0.266704174677714
136.5;0.266997662954771
137;0.267291145228901
137.5;0.267584621478115
138;0.267878091680425
138.5;0.268171555813841
139;0.268465013856376
139.5;0.26875846578604
140;0.269051911580845
140.5;0.269345351218801
141;0.269638784677921
141.5;0.269932211936215
142;0.270225632971695
142.5;0.270519047762371
143;0.270812456286256
143.5;0.27110585852136
144;0.271399254445694
144.5;0.271692644037271
145;0.271986027274101
145.5;0.272279404134195
146;0.272572774595565
146.5;0.272866138636221
147;0.273159496234176
147.5;0.273452847367441
148;0.273746192014026
148.5;0.274039530151943
149;0.274332861759203
149.5;0.274626186813818
150;0.274919505293798
150.5;0.275212817177155
151;0.275506122441901
151.5;0.275799421066046
152;0.276092713027602
152.5;0.27638599830458
153;0.276679276874991
153.5;0.276972548716846
154;0.277265813808158
154.5;0.277559072126936
155;0.277852323651193
155.5;0.278145568358939
156;0.278438806228186
156.5;0.278732037236946
157;0.279025261363228
157.5;0.279318478585045
158;0.279611688880408
158.5;0.279904892227328
159;0.280198088603816
159.5;0.280491277987884
160;0.280784460357543
160.5;0.281077635690804
161;0.281370803965678
161.5;0.281663965160177
162;0.281957119252311
162.5;0.282250266220093
163;0.282543406041533
163.5;0.282836538694643
164;0.283129664157434
164.5;0.283422782407917
165;0.283715893424104
165.5;0.284008997184005
166;0.284302093665632
166.5;0.284595182846996
167;0.284888264706109
167.5;0.285181339220981
168;0.285474406369624
168.5;0.28576746613005
169;0.286060518480269
169.5;0.286353563398293
170;0.286646600862132
170.5;0.286939630849799
171;0.287232653339305
171.5;0.28752566830866
172;0.287818675735876
172.5;0.288111675598965
173;0.288404667875937
173.5;0.288697652544804
174;0.288990629583576
174.5;0.289283598970267
175;0.289576560682885
175.5;0.289869514699444
176;0.290162460997953
176.5;0.290455399556425
177;0.290748330352871
177.5;0.291041253365301
178;0.291334168571728
178.5;0.291627075950161
179;0.291919975478614
179.5;0.292212867135096
180;0.292505750897619
180.5;0.292798626744195
181;0.293091494652834
181.5;0.293384354601549
182;0.293677206568349
182.5;0.293970050531247
183;0.294262886468253
183.5;0.29455571435738
184;0.294848534176637
184.5;0.295141345904037
185;0.295434149517591
185.5;0.29572694499531
186;0.296019732315204
186.5;0.296312511455287
187;0.296605282393568
187.5;0.296898045108059
188;0.297190799576771
188.5;0.297483545777715
189;0.297776283688904
189.5;0.298069013288347
190;0.298361734554057
190.5;0.298654447464044
191;0.29894715199632
191.5;0.299239848128896
192;0.299532535839783
192.5;0.299825215106993
193;0.300117885908536
193.5;0.300410548222425
194;0.30070320202667
194.5;0.300995847299282
195;0.301288484018273
195.5;0.301581112161655
196;0.301873731707437
196.5;0.302166342633632
197;0.302458944918252
197.5;0.302751538539306
198;0.303044123474806
198.5;0.303336699702764
199;0.303629267201191
199.5;0.303921825948099
200;0.304214375921497
200.5;0.304506917099398
201;0.304799449459813
201.5;0.305091972980754
202;0.30538448764023
202.5;0.305676993416254
203;0.305969490286838
203.5;0.306261978229991
204;0.306554457223726
204.5;0.306846927246054
205;0.307139388274985
205.5;0.307431840288532
206;0.307724283264705
206.5;0.308016717181516
207;0.308309142016976
207.5;0.308601557749096
208;0.308893964355887
208.5;0.309186361815361
209;0.30947875010553
209.5;0.309771129204403
210;0.310063499089993
210.5;0.310355859740311
211;0.310648211133368
211.5;0.310940553247175
212;0.311232886059744
212.5;0.311525209549086
213;0.311817523693211
213.5;0.312109828470132
214;0.312402123857859
214.5;0.312694409834405
215;0.312986686377779
215.5;0.313278953465994
216;0.31357121107706
216.5;0.313863459188989
217;0.314155697779792
217.5;0.314447926827481
218;0.314740146310066
218.5;0.315032356205559
219;0.315324556491971
219.5;0.315616747147314
220;0.315908928149598
220.5;0.316201099476836
221;0.316493261107037
221.5;0.316785413018214
222;0.317077555188377
222.5;0.317369687595538
223;0.317661810217709
223.5;0.3179539230329
224;0.318246026019123
224.5;0.318538119154388
225;0.318830202416708
225.5;0.319122275784093
226;0.319414339234556
226.5;0.319706392746106
227;0.319998436296755
227.5;0.320290469864515
228;0.320582493427396
228.5;0.320874506963411
229;0.321166510450569
229.5;0.321458503866884
230;0.321750487190365
230.5;0.322042460399024
231;0.322334423470872
231.5;0.322626376383921
232;0.322918319116182
232.5;0.323210251645666
233;0.323502173950384
233.5;0.323794086008348
234;0.324085987797568
234.5;0.324377879296057
235;0.324669760481825
235.5;0.324961631332884
236;0.325253491827244
236.5;0.325545341942918
237;0.325837181657916
237.5;0.326129010950249
238;0.32642082979793
238.5;0.326712638178968
239;0.327004436071376
239.5;0.327296223453165
240;0.327588000302346
240.5;0.327879766596929
241;0.328171522314927
241.5;0.328463267434351
242;0.328755001933212
242.5;0.329046725789521
243;0.329338438981289
243.5;0.329630141486529
244;0.32992183328325
244.5;0.330213514349464
245;0.330505184663183
245.5;0.330796844202417
246;0.331088492945179
246.5;0.331380130869479
247;0.331671757953328
247.5;0.331963374174738
248;0.33225497951172
248.5;0.332546573942285
249;0.332838157444445
249.5;0.333129729996211
250;0.333421291575593
250.5;0.333712842160604
251;0.334004381729255
251.5;0.334295910259556
252;0.33458742772952
252.5;0.334878934117156
253;0.335170429400478
253.5;0.335461913557495
254;0.335753386566219
254.5;0.336044848404662
255;0.336336299050834
255.5;0.336627738482747
256;0.336919166678412
256.5;0.337210583615841
257;0.337501989273044
257.5;0.337793383628033
258;0.338084766658819
258.5;0.338376138343414
259;0.338667498659828
259.5;0.338958847586073
260;0.339250185100161
260.5;0.339541511180102
261;0.339832825803907
261.5;0.340124128949589
262;0.340415420595157
262.5;0.340706700718625
263;0.340997969298001
263.5;0.341289226311299
264;0.341580471736529
264.5;0.341871705551703
265;0.342162927734831
265.5;0.342454138263925
266;0.342745337116997
266.5;0.343036524272057
267;0.343327699707117
267.5;0.343618863400188
268;0.343910015329281
268.5;0.344201155472407
269;0.344492283807579
269.5;0.344783400312806
270;0.345074504966101
270.5;0.345365597745475
271;0.345656678628938
271.5;0.345947747594502
272;0.346238804620179
272.5;0.346529849683979
273;0.346820882763914
273.5;0.347111903837995
274;0.347402912884233
274.5;0.347693909880641
275;0.347984894805228
275.5;0.348275867636006
276;0.348566828350986
276.5;0.34885777692818
277;0.349148713345599
277.5;0.349439637581255
278;0.349730549613157
278.5;0.350021449419318
279;0.35031233697775
279.5;0.350603212266462
280;0.350894075263467
280.5;0.351184925946775
281;0.351475764294399
281.5;0.351766590284349
282;0.352057403894636
282.5;0.352348205103272
283;0.352638993888267
283.5;0.352929770227634
284;0.353220534099384
284.5;0.353511285481527
285;0.353802024352076
285.5;0.35409275068904
286;0.354383464470432
286.5;0.354674165674263
287;0.354964854278544
287.5;0.355255530261286
288;0.355546193600501
288.5;0.3558368442742
289;0.356127482260393
289.5;0.356418107537093
290;0.356708720082311
290.5;0.356999319874057
291;0.357289906890344
291.5;0.357580481109181
292;0.357871042508582
292.5;0.358161591066556
293;0.358452126761115
293.5;0.358742649570271
294;0.359033159472034
294.5;0.359323656444416
295;0.359614140465429
295.5;0.359904611513082
296;0.360195069565389
296.5;0.360485514600359
297;0.360775946596004
297.5;0.361066365530336
298;0.361356771381366
298.5;0.361647164127104
299;0.361937543745563
299.5;0.362227910214753
300;0.362518263512686
300.5;0.362808603617373
301;0.363098930506825
301.5;0.363389244159053
302;0.363679544552069
302.5;0.363969831663884
303;0.36426010547251
303.5;0.364550365955957
304;0.364840613092236
304.5;0.36513084685936
305;0.365421067235339
305.5;0.365711274198184
306;0.366001467725908
306.5;0.36629164779652
307;0.366581814388032
307.5;0.366871967478457
308;0.367162107045804
308.5;0.367452233068084
309;0.367742345523311
309.5;0.368032444389494
310;0.368322529644645
310.5;0.368612601266774
311;0.368902659233895
311.5;0.369192703524016
312;0.369482734115151
312.5;0.36977275098531
313;0.370062754112504
313.5;0.370352743474745
314;0.370642719050043
314.5;0.370932680816411
315;0.371222628751859
315.5;0.371512562834399
316;0.371802483042042
316.5;0.372092389352799
317;0.372382281744681
317.5;0.3726721601957
318;0.372962024683867
318.5;0.373251875187194
319;0.37354171168369
319.5;0.373831534151369
320;0.37412134256824
320.5;0.374411136912315
321;0.374700917161606
321.5;0.374990683294124
322;0.37528043528788
322.5;0.375570173120885
323;0.375859896771151
323.5;0.376149606216688
324;0.376439301435508
324.5;0.376728982405623
325;0.377018649105043
325.5;0.37730830151178
326;0.377597939603845
326.5;0.377887563359249
327;0.378177172756004
327.5;0.37846676777212
328;0.37875634838561
328.5;0.379045914574484
329;0.379335466316754
329.5;0.37962500359043
330;0.379914526373525
330.5;0.380204034644049
331;0.380493528380013
331.5;0.38078300755943
332;0.381072472160309
332.5;0.381361922160663
333;0.381651357538502
333.5;0.381940778271839
334;0.382230184338683
334.5;0.382519575717047
335;0.382808952384942
335.5;0.383098314320379
336;0.383387661501368
336.5;0.383676993905923
337;0.383966311512053
337.5;0.384255614297769
