dist;gamma
0;0
0.5;0.0071661328682122
1;0.00893948011097493
1.5;0.01158798624438
2;0.0149847977170222
2.5;0.0190358530318146
3;0.0236659129417044
3.5;0.0288122256994318
4;0.0344210447340796
4.5;0.0404454835357614
5;0.046844088865373
5.5;0.0535798373923215
6;0.0606193995121507
6.5;0.0679325808085201
7;0.0754918866466268
7.5;0.0832721750609101
8;0.091250374772244
8.5;0.0994052524115573
9;0.10771721769178
9.5;0.116168158372796
10;0.124741298985636
10.5;0.133421078768125
11;0.142193045327389
11.5;0.151043761319669
12;0.159960722012617
12.5;0.16893228202782
13;0.177947589891423
13.5;0.186996529275825
14;0.196069666014806
14.5;0.205158200131875
15;0.214253922247232
15.5;0.223349173829735
16;0.232436810842211
16.5;0.241510170395447
17;0.250563040081361
17.5;0.259589629701542
18;0.268584545145509
18.5;0.277542764204986
19;0.286459614137528
19.5;0.295330750815672
20;0.304152139317331
20.5;0.312920035829812
21;0.321630970754242
21.5;0.330281732909566
22;0.338869354746032
22.5;0.347391098487478
23;0.355844443129863
23.5;0.364227072230698
24;0.372536862430317
24.5;0.380771872651491
25;0.38893033392882
25.5;0.397010639823708
26;0.405011337384594
26.5;0.412931118615616
27;0.420768812419954
27.5;0.428523376986909
28;0.436193892594266
28.5;0.443779554799733
29;0.451279667997309
29.5;0.458693639316253
30;0.466020972842002
30.5;0.473261264139921
31;0.480414195064109
31.5;0.48747952883479
32;0.494457105368935
32.5;0.501346836849825
33;0.508148703522233
33.5;0.514862749700774
34;0.521489079979808
34.5;0.528027855633997
35;0.534479291199351
35.5;0.54084365122519
36;0.547121247188068
36.5;0.553312434559246
37;0.559417610017792
37.5;0.565437208801875
38;0.571371702191234
38.5;0.577221595114239
39;0.58298742387329
39.5;0.588669753982714
40;0.59426917811358
40.5;0.599786314140228
41;0.605221803283523
41.5;0.610576308346178
42;0.615850512035693
42.5;0.62104511537072
43;0.626160836166868
43.5;0.631198407598184
44;0.636158576830721
44.5;0.641042103724812
45;0.64584975960281
45.5;0.650582326079253
46;0.655240593950531
46.5;0.65982536214129
47;0.664337436704957
47.5;0.668777629875878
48;0.673146759170682
48.5;0.677445646536622
49;0.681675117544727
49.5;0.685836000625707
50;0.689929126346667
50.5;0.693955326726752
51;0.697915434589949
51.5;0.701810282953352
52;0.705640704449279
52.5;0.709407530779674
53;0.713111592201354
53.5;0.716753717040673
54;0.720334731236269
54.5;0.72385545790861
55;0.727316716955119
55.5;0.730719324669709
56;0.734064093385608
56.5;0.737351831140408
57;0.740583341362321
57.5;0.743759422576667
58;0.746880868131655
58.5;0.74994846594258
59;0.75296299825357
59.5;0.755925241416079
60;0.758835965683338
60.5;0.761695935020029
61;0.764505906926459
61.5;0.767266632276562
62;0.769978855169064
62.5;0.772643312791201
63;0.775260735294386
63.5;0.777831845681243
64;0.780357359703488
64.5;0.782837985770103
65;0.785274424865318
65.5;0.78766737047593
66;0.790017508527476
66.5;0.792325517328839
67;0.79459206752487
67.5;0.796817822056602
68;0.799003436128696
68.5;0.801149557183729
69;0.803256824882995
69.5;0.805325871093454
70;0.807357319880524
70.5;0.809351787506412
71;0.811309882433662
71.5;0.813232205333667
72;0.815119349099854
72.5;0.816971898865293
73;0.818790432024479
73.5;0.820575518259042
74;0.822327719567177
74.5;0.824047590296558
75;0.825735677180536
75.5;0.827392519377427
76;0.829018648512691
76.5;0.830614588723833
77;0.832180856707833
77.5;0.833717961770964
78;0.835226405880819
78.5;0.836706683720408
79;0.838159282744176
79.5;0.839584683235799
80;0.840983358367642
80.5;0.842355774261731
81;0.843702390052142
81.5;0.845023657948671
82;0.846320023301694
82.5;0.847591924668097
83;0.848839793878194
83.5;0.850064056103519
84;0.851265129925415
84.5;0.852443427404329
85;0.853599354149739
85.5;0.854733309390614
86;0.855845686046361
86.5;0.856936870798169
87;0.858007244160683
87.5;0.859057180553962
88;0.860087048375631
88.5;0.861097210073205
89;0.862088022216497
89.5;0.863059835570078
90;0.864012995165735
90.5;0.864947840374884
91;0.865864704980879
91.5;0.8667639172512
92;0.867645800009455
92.5;0.868510670707181
93;0.869358841495387
93.5;0.870190619295831
94;0.871006305871975
94.5;0.871806197899602
95;0.872590587037071
95.5;0.87335975999517
96;0.874113998606554
96.5;0.874853579894744
97;0.875578776142658
97.5;0.876289854960666
98;0.876987079354136
98.5;0.877670707790468
99;0.87834099426559
99.5;0.878998188369905
100;0.879642535353673
100.5;0.880274276191821
101;0.880893647648159
101.5;0.881500882339003
102;0.882096208796186
102.5;0.882679851529453
103;0.883252031088229
103.5;0.883812964122757
104;0.884362863444595
104.5;0.884901938086468
105;0.885430393361471
105.5;0.88594843092162
106;0.886456248815736
106.5;0.886954041546682
107;0.887442000127924
107.5;0.887920312139434
108;0.888389161782924
108.5;0.888848729936408
109;0.889299194208103
109.5;0.889740728989658
110;0.890173505508712
110.5;0.890597691880788
111;0.891013453160526
111.5;0.891420951392237
112;0.891820345659812
112.5;0.892211792135958
113;0.892595444130779
113.5;0.892971452139707
114;0.893339963890773
114.5;0.893701124391236
115;0.894055075973564
115.5;0.894401958340771
116;0.894741908611122
116.5;0.895075061362202
117;0.895401548674356
117.5;0.895721500173501
118;0.896035043073331
118.5;0.89634230221689
119;0.896643400117549
119.5;0.896938456999373
120;0.897227590836887
120.5;0.897510917394252
121;0.897788550263849
121.5;0.898060600904284
122;0.898327178677812
122.5;0.89858839088719
123;0.898844342811966
123.5;0.899095137744206
124;0.899340877023669
124.5;0.899581660072431
125;0.899817584428969
