dist;gamma
0;0
0.5;0.0199057408376932
1;0.0351131790648007
1.5;0.0500951276269945
2;0.0648549299926634
2.5;0.0793958800546156
3;0.093721222865167
3.5;0.107834155360326
4;0.121737827073245
4.5;0.135435340837086
5;0.148929753477474
5.5;0.162224076494677
6;0.175321276735667
6.5;0.188224277056228
7;0.200935956973231
7.5;0.213459153307257
8;0.225796660815666
8.5;0.237951232816307
9;0.249925581801956
9.5;0.261722380045658
10;0.273344260197088
10.5;0.28479381587007
11;0.296073602221384
11.5;0.307186136520995
12;0.318133898713815
12.5;0.328919331973152
13;0.33954484324594
13.5;0.35001280378989
14;0.360325549702675
14.5;0.370485382443269
15;0.380494569345554
15.5;0.390355344124314
16;0.400069907373725
16.5;0.409640427058456
17;0.419069038997482
17.5;0.428357847340729
18;0.437508925038651
18.5;0.44652431430484
19;0.455406027071783
19.5;0.464156045439856
20;0.472776322119661
20.5;0.481268780867809
21;0.489635316916235
21.5;0.497877797395152
22;0.505998061749729
22.5;0.513997922150597
23;0.521879163898263
23.5;0.52964354582153
24;0.537292800670007
24.5;0.544828635500801
25;0.552252732059477
25.5;0.559566747155364
26;0.566772313031304
26.5;0.573871037727906
27;0.580864505442415
27.5;0.587754276882247
28;0.594541889613288
28.5;0.601228858403027
29;0.6078166755586
29.5;0.614306811259826
30;0.620700713887299
30.5;0.626999810345617
31;0.633205506381824
31.5;0.63931918689912
32;0.64534221626593
32.5;0.651275938620383
33;0.657121678170274
33.5;0.662880739488593
34;0.668554407804653
34.5;0.674143949290913
35;0.679650611345547
35.5;0.685075622870818
36;0.69042019454733
36.5;0.695685519104214
37;0.700872771585297
37.5;0.70598310961134
38;0.711017673638379
38.5;0.715977587212232
39;0.720863957219242
39.5;0.725677874133294
40;0.730420412259172
40.5;0.73509262997231
41;0.739695569954985
41.5;0.744230259429007
42;0.748697710384962
42.5;0.753098919808054
43;0.7574348699006
43.5;0.761706528301222
44;0.765914848300793
44.5;0.77006076905518
45;0.774145215794831
