dist;gamma
0;0
0.5;0.00651876734423693
1;0.0130076072627717
1.5;0.0194666571513384
2;0.0258960537748871
2.5;0.0322959332704894
3;0.0386664311502157
3.5;0.0450076823040028
4;0.0513198210025146
4.5;0.0576029808999832
5;0.0638572950370396
5.5;0.0700828958435277
6;0.0762799151413136
6.5;0.0824484841470716
7;0.0885887334750666
7.5;0.0947007931399169
8;0.10078479255935
8.5;0.106840860556939
9;0.112869125364835
9.5;0.118869714626479
10;0.124842755399304
10.5;0.13078837415743
11;0.136706696794336
11.5;0.14259784862553
12;0.148461954391201
12.5;0.15429913825886
13;0.16010952382597
13.5;0.165893234122561
14;0.171650391613838
14.5;0.177381118202772
15;0.183085535232683
15.5;0.188763763489807
16;0.194415923205854
16.5;0.200042134060558
17;0.205642515184203
17.5;0.211217185160153
18;0.216766262027359
18.5;0.222289863282862
19;0.227788105884273
19.5;0.233261106252262
20;0.238708980273009
20.5;0.244131843300669
21;0.249529810159808
21.5;0.254902995147838
22;0.260251512037435
22.5;0.26557547407895
23;0.270874994002804
23.5;0.276150184021877
24;0.281401155833884
24.5;0.286628020623741
25;0.291830889065916
25.5;0.297009871326777
26;0.302165077066918
26.5;0.30729661544349
27;0.312404595112504
27.5;0.317489124231138
28;0.322550310460021
28.5;0.327588260965519
29;0.332603082422
29.5;0.337594881014092
30;0.342563762438936
30.5;0.347509831908421
31;0.352433194151409
31.5;0.357333953415959
32;0.362212213471529
32.5;0.367068077611175
33;0.371901648653741
33.5;0.37671302894603
34;0.381502320364977
34.5;0.386269624319801
35;0.391015041754159
35.5;0.395738673148274
36;0.400440618521072
36.5;0.405120977432295
37;0.409779848984609
37.5;0.414417331825703
38;0.41903352415038
38.5;0.423628523702631
39;0.428202427777711
39.5;0.432755333224194
40;0.437287336446027
40.5;0.441798533404568
41;0.446289019620622
41.5;0.450758890176461
42;0.455208239717836
42.5;0.459637162455986
43;0.464045752169626
43.5;0.468434102206938
44;0.472802305487546
44.5;0.477150454504485
45;0.481478641326153
45.5;0.485786957598271
46;0.490075494545814
46.5;0.494344342974946
47;0.498593593274948
47.5;0.502823335420121
48;0.507033658971701
48.5;0.511224653079752
49;0.515396406485049
49.5;0.519549007520967
50;0.523682544115341
50.5;0.527797103792335
51;0.531892773674293
51.5;0.53596964048358
52;0.540027790544427
52.5;0.544067309784749
53;0.548088283737973
53.5;0.552090797544841
54;0.556074935955219
54.5;0.56004078332989
55;0.56398842364234
55.5;0.567917940480532
56;0.571829417048686
56.5;0.575722936169028
57;0.579598580283555
57.5;0.583456431455772
58;0.587296571372437
58.5;0.591119081345285
59;0.594924042312751
59.5;0.598711534841686
60;0.602481639129062
60.5;0.606234435003667
61;0.609970001927801
61.5;0.613688418998954
62;0.617389764951482
62.5;0.621074118158274
63;0.624741556632414
63.5;0.628392158028828
64;0.632025999645933
64.5;0.635643158427272
65;0.639243710963141
65.5;0.642827733492214
66;0.646395301903156
66.5;0.649946491736231
67;0.653481378184897
67.5;0.657000036097405
68;0.660502539978378
68.5;0.663988963990393
69;0.667459381955547
69.5;0.670913867357026
70;0.674352493340653
70.5;0.677775332716443
71;0.681182457960145
71.5;0.68457394121477
72;0.687949854292128
72.5;0.69131026867434
73;0.694655255515356
73.5;0.697984885642462
74;0.701299229557776
74.5;0.704598357439745
75;0.707882339144631
75.5;0.711151244207985
76;0.714405141846125
76.5;0.717644100957599
77;0.720868190124643
77.5;0.724077477614636
78;0.727272031381543
78.5;0.730451919067356
79;0.733617208003524
79.5;0.736767965212378
80;0.739904257408556
80.5;0.743026151000409
81;0.74613371209141
81.5;0.749227006481552
82;0.752306099668746
82.5;0.755371056850201
83;0.75842194292381
83.5;0.761458822489522
84;0.764481759850708
84.5;0.767490819015526
85;0.770486063698277
85.5;0.773467557320747
86;0.77643536301356
86.5;0.779389543617506
87;0.782330161684876
87.5;0.785257279480787
88;0.788170958984499
88.5;0.791071261890724
89;0.793958249610942
89.5;0.796831983274689
90;0.79969252373086
90.5;0.802539931548997
91;0.805374267020566
91.5;0.808195590160239
92;0.811003960707162
92.5;0.81379943812622
93;0.8165820816093
93.5;0.819351950076538
94;0.822109102177571
94.5;0.824853596292777
95;0.827585490534513
95.5;0.830304842748343
96;0.833011710514265
96.5;0.835706151147929
97;0.838388221701851
97.5;0.841057978966619
98;0.843715479472102
98.5;0.846360779488638
99;0.848993935028232
99.5;0.85161500184574
100;0.854224035440048
100.5;0.85682109105525
101;0.859406223681817
101.5;0.861979488057758
102;0.864540938669784
102.5;0.867090629754459
103;0.86962861529935
103.5;0.872154949044166
104;0.874669684481902
104.5;0.877172874859967
105;0.879664573181313
105.5;0.882144832205558
106;0.884613704450103
106.5;0.887071242191242
107;0.889517497465272
107.5;0.891952522069592
108;0.894376367563801
108.5;0.896789085270791
109;0.899190726277831
109.5;0.901581341437651
