dist;gamma
0;0
0.5;0.0184713446100862
1;0.0191792360741621
1.5;0.0203580562299528
2;0.0220063088708937
2.5;0.0241219037409062
3;0.026702160951753
3.5;0.0297438166400485
4;0.0332430298472125
4.5;0.0371953906020635
5;0.0415959291822458
5.5;0.046439126527264
6;0.0517189257725849
6.5;0.057428744871067
7;0.0635614902649061
7.5;0.0701095715683488
8;0.0770649172186421
8.5;0.0844189910500574
9;0.0921628097433684
9.5;0.100286961100878
10;0.108781623094987
10.5;0.117636583636384
11;0.126841261006236
11.5;0.136384724895212
12;0.14625571799091
12.5;0.156442678054113
13;0.166933760423432
13.5;0.177716860887231
14;0.188779638861215
14.5;0.200109540809877
15;0.211693823849892
15.5;0.223519579473765
16;0.235573757332387
16.5;0.247843189015723
17;0.260314611771658
17.5;0.272974692103951
18;0.285810049191444
18.5;0.298807278071948
19;0.311952972535782
19.5;0.325233747675567
20;0.338636262040715
20.5;0.352147239347003
21;0.365753489693735
21.5;0.379441930243224
22;0.393199605319628
22.5;0.407013705886683
23;0.420871588366349
23.5;0.434760792763056
24;0.44866906006089
24.5;0.462584348863836
25;0.47649485125198
25.5;0.490389007829407
26;0.504255521942396
26.5;0.518083373049376
27;0.531861829227
27.5;0.545580458799543
28;0.559229141081679
28.5;0.57279807622753
29;0.586277794181637
29.5;0.599659162730239
30;0.612933394653933
30.5;0.626092053985372
31;0.639127061378194
31.5;0.652030698595849
32;0.664795612131306
32.5;0.677414815970914
33;0.689881693517847
33.5;0.7021899986926
34;0.714333856229962
34.5;0.726307761193692
35;0.73810657773184
35.5;0.749725537097236
36;0.761160234959092
36.5;0.772406628033022
37;0.783461030057957
37.5;0.794320107149491
38;0.804980872560143
38.5;0.815440680877811
39;0.82569722169437
39.5;0.835748512776916
40;0.845592892774575
40.5;0.855229013494102
41;0.864655831777654
41.5;0.873872601016211
42;0.882878862332031
42.5;0.891674435463403
43;0.900259409384646
43.5;0.908634132693991
44;0.916799203801464
44.5;0.92475546094837
45;0.932503972089332
45.5;0.940046024667107
46;0.947383115309613
46.5;0.954516939477752
47;0.961449381091669
47.5;0.968182502162111
48;0.974718532452524
48.5;0.981059859196439
49;0.98720901689358
49.5;0.993168677206976
50;0.998941638982181
50.5;1.0045308184085
51;1.00993923934086
51.5;1.0151700237999
52;1.02022638266623
52.5;1.02511160658414
53;1.0298290570882
53.5;1.03438215796542
54;1.03877438686416
54.5;1.04300926715986
55;1.04709036008649
55.5;1.05102125714141
56;1.05480557277026
56.5;1.05844693733729
57;1.06194899038557
57.5;1.06531537419041
58;1.06854972760835
58.5;1.07165568022312
59;1.074636846789
59.5;1.07749682197118
60;1.08023917538184
60.5;1.08286744690993
61;1.08538514234181
61.5;1.08779572926926
62;1.09010263328074
62.5;1.09230923443099
63;1.09441886398385
63.5;1.09643480142221
64;1.098360271719
64.5;1.10019844286221
65;1.10195242362706
65.5;1.10362526158768
66;1.10521994136053
66.5;1.10673938307167
67;1.10818644103946
67.5;1.10956390266441
68;1.11087448751756
68.5;1.11212084661876
69;1.11330556189599
69.5;1.11443114581726
70;1.11550004118592
70.5;1.11651462109095
71;1.11747718900339
71.5;1.11838997901029
72;1.11925515617768
72.5;1.12007481703416
73;1.12085099016693
73.5;1.12158563692192
74;1.12228065220048
74.5;1.12293786534456
75;1.12355904110308
75.5;1.12414588067211
76;1.12470002280188
76.5;1.1252230449636
77;1.12571646456988
77.5;1.12618174024198
78;1.12662027311823
78.5;1.12703340819754
79;1.12742243571268
79.5;1.12778859252787
80;1.1281330635558
80.5;1.12845698318938
81;1.12876143674359
81.5;1.12904746190341
82;1.12931605017373
82.5;1.12956814832761
83;1.12980465984953
83.5;1.1300264463702
84;1.13023432909026
84.5;1.13042909018982
85;1.13061147422169
85.5;1.13078218948568
86;1.13094190938211
86.5;1.13109127374257
87;1.1312308901363
87.5;1.13136133515061
88;1.13148315564415
88.5;1.1315968699718
89;1.13170296918022
89.5;1.13180191817325
90;1.13189415684646
90.5;1.13198010119036
91;1.13206014436173
91.5;1.13213465772295
92;1.132203991849
92.5;1.13226847750216
93;1.13232842657431
93.5;1.13238413299712
94;1.13243587362017
94.5;1.13248390905734
95;1.13252848450179
95.5;1.13256983051
