dist;gamma
0;0
0.5;0.0638212827500568
1;0.0656763670354929
1.5;0.0683756815842073
2;0.071788332606656
2.5;0.0758234281040553
3;0.0804113606325114
3.5;0.0854958647992873
4;0.0910298621725636
4.5;0.0969730039918854
5;0.103290093383465
5.5;0.109950010189065
6;0.116924944389884
6.5;0.124189829714863
7;0.131721912900453
7.5;0.139500418197831
8;0.147506280763244
8.5;0.155721931124355
9;0.164131118338028
9.5;0.17271876300677
10;0.18147083371493
10.5;0.190374242099818
11;0.199416752941096
11.5;0.208586906493052
12;0.217873950900744
12.5;0.227267782999749
13;0.236758896145524
13.5;0.246338333983107
14;0.255997649272678
14.5;0.265728867046625
15;0.275524451500174
15.5;0.28537727611841
16;0.295280596623476
16.5;0.305228026391302
17;0.315213514040725
17.5;0.325231322941805
18;0.335276012426477
18.5;0.345342420514885
19;0.355425647996013
19.5;0.365521043722494
20;0.375624190997403
20.5;0.385730894946111
21;0.39583717077924
21.5;0.405939232863934
22;0.416033484530203
22.5;0.426116508547361
23;0.436185058212765
23.5;0.446236049001239
24;0.456266550729039
24.5;0.466273780190946
25;0.476255094233226
25.5;0.486207983228896
26;0.496130064924949
26.5;0.50601907863407
27;0.51587287974591
27.5;0.525689434535247
28;0.535466815246385
28.5;0.545203195434941
29;0.554896845549782
29.5;0.56454612873931
30;0.574149496867634
30.5;0.583705486727286
31;0.593212716436244
31.5;0.602669882007959
32;0.612075754083956
32.5;0.621429174819366
33;0.630729054912464
33.5;0.639974370769943
34;0.649164161800234
34.5;0.658297527827747
35;0.667373626621386
35.5;0.676391671531151
36;0.685350929227068
36.5;0.694250717535054
37;0.703090403364687
37.5;0.71186940072418
38;0.720587168818138
38.5;0.729243210223977
39;0.737837069143127
39.5;0.746368329723372
40;0.754836614448909
40.5;0.763241582594917
41;0.771582928743581
41.5;0.779860381358741
42;0.788073701416465
42.5;0.79622268108899
43;0.804307142479656
43.5;0.812326936406544
44;0.820281941232685
44.5;0.828172061740799
45;0.835997228050652
45.5;0.843757394577198
46;0.851452539027785
46.5;0.85908266143678
47;0.866647783236062
47.5;0.874147946359888
48;0.881583212382756
48.5;0.888953661688885
49;0.896259392672081
49.5;0.90350052096475
50;0.910677178694911
50.5;0.917789513770111
51;0.924837689187193
51.5;0.931821882366908
52;0.938742284512428
52.5;0.945599099990834
53;0.952392545736719
53.5;0.959122850677065
54;0.965790255176602
54.5;0.972395010502881
55;0.978937378310344
55.5;0.985417630142677
56;0.991836046952788
56.5;0.998192918639771
57;1.00448854360223
57.5;1.01072322830739
58;1.01689728687542
58.5;1.02301104067843
59;1.02906481795364
59.5;1.03505895343014
60;1.04099378796894
60.5;1.04686966821561
61;1.05268694626529
61.5;1.05844597933953
62;1.06414712947449
62.5;1.06979076322032
63;1.07537725135111
63.5;1.08090696858519
64;1.08638029331537
64.5;1.09179760734879
65;1.09715929565611
65.5;1.10246574612964
66;1.10771734935013
66.5;1.11291449836205
67;1.11805758845684
67.5;1.12314701696413
68;1.12818318305047
68.5;1.13316648752541
69;1.13809733265466
69.5;1.14297612198013
70;1.14780326014658
70.5;1.15257915273469
71;1.15730420610031
71.5;1.1619788272198
72;1.16660342354102
72.5;1.1711784028401
73;1.17570417308352
