dist;gamma
0;0
0.5;0.13610554579213
1;0.137495238245612
1.5;0.139194807619169
2;0.141130835954703
2.5;0.143262502255871
3;0.145562997561008
3.5;0.148013049570191
4;0.150597981286892
4.5;0.153306156359376
5;0.156128070540197
5.5;0.159055781003806
6;0.162082527760573
6.5;0.165202471499218
7;0.168410505654431
7.5;0.171702117778017
8;0.175073284794169
8.5;0.178520392221183
9;0.182040170766463
9.5;0.185629645786688
10;0.189286096453712
10.5;0.19300702236401
11;0.196790115940624
11.5;0.200633239402159
12;0.204534405375089
12.5;0.208491760443761
13;0.212503571092105
13.5;0.216568211609674
14;0.220684153624535
14.5;0.22484995699317
15;0.229064261830461
15.5;0.233325781503508
16;0.237633296445076
16.5;0.241985648668127
17;0.246381736882793
17.5;0.250820512133913
18;0.255300973890183
18.5;0.259822166526776
19;0.264383176152277
19.5;0.268983127738052
20;0.273621182513996
20.5;0.278296535600046
21;0.283008413846716
21.5;0.287756073861724
22;0.292538800202612
22.5;0.297355903718065
23;0.302206720022451
23.5;0.307090608090375
24;0.312006948959328
24.5;0.316955144530106
25;0.32193461645569
25.5;0.326944805110533
26;0.331985168632815
26.5;0.337055182033346
27;0.342154336365182
27.5;0.347282137948825
28;0.352438107648342
28.5;0.357621780194167
29;0.362832703548813
29.5;0.368070438312144
30;0.373334557162989
30.5;0.37862464433443
31;0.383940295120106
31.5;0.389281115409318
32;0.394646721248756
32.5;0.400036738428941
33;0.405450802093693
33.5;0.410888556370882
34;0.416349654023171
34.5;0.421833756117204
35;0.427340531710159
35.5;0.432869657552463
36;0.438420817805596
36.5;0.443993703774049
37;0.449588013650524
37.5;0.45520345227362
38;0.460839730897059
38.5;0.466496566969977
39;0.47217368392748
39.5;0.477870810990851
40;0.483587682976932
40.5;0.48932404011606
41;0.49507962787815
41.5;0.500854196806389
42;0.506647502358202
42.5;0.512459304752986
43;0.518289368826387
43.5;0.524137463890608
44;0.530003363600556
44.5;0.535886845825456
45;0.541787692525671
45.5;0.547705689634466
46;0.553640626944434
46.5;0.5595922979984
47;0.565560499984546
47.5;0.571545033635542
48;0.577545703131519
48.5;0.583562316006688
49;0.589594683059443
49.5;0.595642618265706
50;0.601705938695541
50.5;0.607784464432638
51;0.613878018496793
51.5;0.619986426769047
52;0.626109517919479
52.5;0.63224712333749
53;0.638399077064484
53.5;0.64456521572884
54;0.650745378483066
54.5;0.656939406943051
55;0.663147145129351
55.5;0.66936843941034
56;0.675603138447275
56.5;0.681851093141066
57;0.688112156580811
57.5;0.694386183993868
58;0.700673032697596
58.5;0.706972562052498
59;0.71328463341687
59.5;0.719609110102804
60;0.725945857333546
60.5;0.732294742202111
61;0.738655633631126
61.5;0.7450284023339
62;0.751412920776583
62.5;0.757809063141457
63;0.764216705291272
63.5;0.770635724734589
64;0.77706600059215
64.5;0.783507413564151
65;0.789959845898412
65.5;0.796423181359505
66;0.802897305198656
66.5;0.809382104124507
67;0.815877466274651
67.5;0.822383281187937
68;0.828899439777514
68.5;0.835425834304621
69;0.84196235835297
69.5;0.848508906803933
70;0.855065375812249
70.5;0.861631662782445
71;0.868207666345771
71.5;0.874793286337831
72;0.881388423776667
72.5;0.887992980841451
73;0.894606860851719
