dist;gamma
0;0
0.5;0.0483528433626488
1;0.0541146816630457
1.5;0.0598762005895214
2;0.0656374001597571
2.5;0.0713982803914805
3;0.0771588413023613
3.5;0.0829190829101271
4;0.0886790052324592
4.5;0.0944386082870621
5;0.100197892091629
5.5;0.105956856663863
6;0.111715502021447
6.5;0.117473828182086
7;0.12323183516347
7.5;0.128989522983295
8;0.134746891659241
8.5;0.140503941209001
9;0.146260671650267
9.5;0.152017083000734
10;0.15777317527807
10.5;0.16352894849998
11;0.169284402684134
11.5;0.175039537848237
12;0.180794354009946
12.5;0.186548851186955
13;0.192303029396944
13.5;0.198056888657596
14;0.203810428986592
14.5;0.209563650401612
15;0.215316552920316
15.5;0.221069136560396
16;0.226821401339521
16.5;0.232573347275375
17;0.238324974385613
17.5;0.244076282687919
18;0.249827272199973
18.5;0.255577942939423
19;0.26132829492396
19.5;0.267078328171232
20;0.272828042698932
20.5;0.278577438524706
21;0.284326515666213
21.5;0.290075274141145
22;0.295823713967138
22.5;0.301571835161873
23;0.307319637742997
23.5;0.313067121728192
24;0.318814287135091
24.5;0.324561133981366
25;0.330307662284686
25.5;0.336053872062687
26;0.341799763333026
26.5;0.347545336113373
27;0.353290590421375
27.5;0.359035526274668
28;0.364780143690932
28.5;0.370524442687803
29;0.376268423282928
29.5;0.382012085493965
30;0.387755429338549
30.5;0.393498454834338
31;0.399241161998979
31.5;0.404983550850108
32;0.41072562140537
32.5;0.416467373682413
33;0.422208807698873
33.5;0.427949923472395
34;0.433690721020626
34.5;0.439431200361191
35;0.445171361511735
35.5;0.450911204489895
36;0.456650729313305
36.5;0.4623899359996
37;0.468128824566416
37.5;0.473867395031387
38;0.47960564741215
38.5;0.485343581726316
39;0.491081197991543
39.5;0.496818496225432
40;0.50255547644563
40.5;0.508292138669772
41;0.514028482915459
41.5;0.519764509200336
42;0.525500217542017
42.5;0.531235607958125
43;0.536970680466284
43.5;0.542705435084129
44;0.54843987182926
44.5;0.554173990719313
45;0.559907791771887
45.5;0.56564127500462
46;0.571374440435122
46.5;0.577107288081005
47;0.582839817959882
47.5;0.588572030089366
48;0.594303924487078
48.5;0.600035501170621
49;0.605766760157617
49.5;0.611497701465657
50;0.617228325112362
50.5;0.622958631115347
51;0.628688619492199
51.5;0.634418290260542
52;0.640147643437977
52.5;0.645876679042093
53;0.651605397090513
53.5;0.657333797600827
54;0.663061880590646
54.5;0.668789646077549
55;0.674517094079158
55.5;0.680244224613064
56;0.685971037696854
56.5;0.69169753334813
57;0.697423711584491
57.5;0.703149572423539
58;0.70887511588284
58.5;0.714600341980017
59;0.720325250732636
59.5;0.72604984215831
60;0.731774116274603
60.5;0.737498073099129
61;0.743221712649453
61.5;0.748945034943176
62;0.754668039997876
62.5;0.76039072783114
63;0.766113098460548
63.5;0.771835151903687
64;0.777556888178136
64.5;0.783278307301483
65;0.788999409291295
65.5;0.794720194165148
66;0.800440661940633
66.5;0.806160812635325
67;0.811880646266792
67.5;0.817600162852611
68;0.823319362410359
68.5;0.829038244957603
69;0.83475681051193
69.5;0.840475059090885
70;0.846192990712056
70.5;0.851910605392998
71;0.857627903151299
71.5;0.863344884004503
72;0.869061547970198
72.5;0.874777895065927
73;0.880493925309281
73.5;0.886209638717788
74;0.89192503530904
74.5;0.897640115100578
75;0.90335487810998
75.5;0.90906932435479
76;0.914783453852572
76.5;0.920497266620881
77;0.926210762677273
77.5;0.931923942039312
78;0.93763680472453
78.5;0.943349350750505
79;0.949061580134779
79.5;0.954773492894907
80;0.960485089048431
80.5;0.966196368612895
81;0.971907331605865
81.5;0.977617978044883
82;0.983328307947492
82.5;0.989038321331235
83;0.994748018213656
83.5;1.00045739861231
84;1.00616646254472
84.5;1.01187521002844
85;1.01758364108101
85.5;1.02329175571997
86;1.02899955396286
86.5;1.03470703582721
87;1.04041420133057
87.5;1.04612105049046
88;1.05182758332442
88.5;1.05753379984999
89;1.06323970008469
