dist;gamma
0;0
0.5;0.00109691109131693
1;0.00223079242956889
1.5;0.00411630611634271
2;0.00674705742929377
2.5;0.0101141690636612
3;0.01420635446514
3.5;0.0190100094661972
4;0.0245093204822228
4.5;0.0306863873384719
5;0.0375213586818218
5.5;0.0449925778749196
6;0.0530767372659707
6.5;0.061749038766706
7;0.0709833587460027
7.5;0.0807524153498083
8;0.0910279364826264
8.5;0.101780826826008
9;0.11298133241991
9.5;0.12459920148906
10;0.136603840354713
10.5;0.148964463429329
11;0.161650236445072
11.5;0.174630412214697
12;0.187874458363618
12.5;0.201352176603694
13;0.2150338132416
13.5;0.22889016072708
14;0.242892650148609
14.5;0.257013434675988
15;0.27122546403122
15.5;0.28550255014099
16;0.299819424186466
16.5;0.314151785319499
17;0.328476341359083
17.5;0.342770841818679
18;0.357014103644396
18.5;0.371186030066521
19;0.385267622983203
19.5;0.399240989305786
20;0.413089341700926
20.5;0.426796994165805
21;0.440349352869948
21.5;0.45373290269099
22;0.466935189862525
22.5;0.479944801140552
23;0.492751339881252
23.5;0.505345399407352
24;0.517718534023536
24.5;0.529863228023446
25;0.541772863012211
25.5;0.553441683849284
26;0.564864763496938
26.5;0.576037967040291
27;0.586957915125298
27.5;0.597621947042022
28;0.608028083661668
28.5;0.618174990417615
29;0.628061940502934
29.5;0.637688778439796
30;0.647055884159863
30.5;0.656164137719093
31;0.665014884755609
31.5;0.673609902785274
32;0.681951368416402
32.5;0.690041825552715
33;0.697884154642096
33.5;0.705481543017979
34;0.712837456370293
34.5;0.719955611373742
35;0.726839949492801
35.5;0.733494611975182
36;0.739923916038536
36.5;0.746132332248906
37;0.752124463083764
37.5;0.757905022667465
38;0.763478817662445
38.5;0.768850729295586
39;0.774025696495727
39.5;0.779008700115364
40;0.783804748207032
40.5;0.788418862322799
41;0.792856064803525
41.5;0.797121367023167
42;0.801219758552355
42.5;0.805156197204648
43;0.808935599928385
43.5;0.812562834506765
44;0.816042712028697
44.5;0.819379980093124
45;0.822579316709778
45.5;0.825645324859814
46;0.828582527680307
46.5;0.831395364237324
47;0.834088185853057
47.5;0.836665252953399
48;0.839130732403266
48.5;0.841488695298026
49;0.843743115180388
49.5;0.845897866653268
50;0.847956724360199
50.5;0.849923362306051
51;0.851801353491941
51.5;0.853594169839376
52;0.855305182379834
52.5;0.856937661687114
53;0.858494778530937
53.5;0.859979604731384
54;0.861395114194847
54.5;0.862744184113261
55;0.8640295963094
55.5;0.865254038712062
56;0.866420106945938
56.5;0.867530306021921
57;0.868587052114527
57.5;0.86959267441399
58;0.870549417041443
58.5;0.871459441016404
59;0.8723248262666
59.5;0.873147573670856
60;0.873929607126543
60.5;0.874672775633716
61;0.875378855388731
61.5;0.876049551880751
62;0.876686501985097
62.5;0.877291276047984
63;0.87786537995767
63.5;0.878410257197526
64;0.878927290877025
64.5;0.879417805737027
65;0.87988307012618
65.5;0.880324297945597
66;0.880742650559351
66.5;0.881139238668618
67;0.881515124147631
67.5;0.881871321839879
68;0.882208801313229
68.5;0.88252848857292
69;0.882831267731566
69.5;0.883117982635529
70;0.883389438447212
70.5;0.88364640318297
71;0.883889609206523
71.5;0.884119754677865
72;0.884337504957827
72.5;0.884543493968528
73;0.884738325510095
73.5;0.884922574534077
74;0.885096788374122
74.5;0.885261487934493
75;0.885417168837128
75.5;0.885564302527943
76;0.885703337343191
76.5;0.885834699536676
77;0.885958794268688
77.5;0.886076006557544
78;0.886186702194655
78.5;0.886291228624034
79;0.886389915787199
79.5;0.886483076934432
80;0.886571009403336
80.5;0.886653995365675
81;0.88673230254344
81.5;0.886806184895116
82;0.886875883273094
82.5;0.88694162605318
83;0.887003629737128
83.5;0.887062099529125
84;0.887117229887137
84.5;0.887169205050009
85;0.887218199541188
85.5;0.887264378649945
86;0.887307898890922
86.5;0.887348908442834
87;0.887387547567124
87.5;0.88742394900736
88;0.887458238370126
88.5;0.887490534488152
89;0.887520949766409
89.5;0.887549590511853
90;0.887576557247509
90.5;0.887601945011543
91;0.887625843641957
91.5;0.887648338047528
92;0.887669508465578
92.5;0.887689430707145
93;0.887708176390118
93.5;0.887725813160863
94;0.887742404904855
94.5;0.887758011946802
95;0.887772691240762
95.5;0.887786496550679
96;0.887799478621798
96.5;0.887811685343385
97;0.887823161903138
97.5;0.887833950933703
98;0.887844092651645
98.5;0.887853624989257
99;0.887862583719527
99.5;0.887871002574609
100;0.887878913358102
100.5;0.887886346051444
101;0.887893328914709
101.5;0.887899888582079
102;0.887906050152259
102.5;0.887911837274078
103;0.88791727222753
103.5;0.887922376000472
104;0.887927168361203
104.5;0.88793166792713
105;0.887935892229728
105.5;0.887939857775969
106;0.887943580106422
106.5;0.88794707385017
107;0.887950352776732
107.5;0.887953429845132
108;0.887956317250269
108.5;0.887959026466731
109;0.887961568290178
109.5;0.887963952876433
110;0.887966189778403
110.5;0.88796828798093
111;0.887970255933705
111.5;0.887972101582328
112;0.887973832397624
112.5;0.887975455403314
113;0.887976977202113
113.5;0.887978404000361
114;0.887979741631245
114.5;0.887980995576712
115;0.887982170988126
115.5;0.887983272705744
116;0.887984305277082
116.5;0.887985272974222
117;0.887986179810128
117.5;0.887987029554016
118;0.887987825745847
118.5;0.887988571709965
119;0.887989270567963
119.5;0.887989925250786
120;0.887990538510136
120.5;0.887991112929214
121;0.887991650932829
121.5;0.88799215479692
122;0.887992626657513
122.5;0.88799306851916
123;0.887993482262872
123.5;0.887993869653594
124;0.887994232347228
124.5;0.887994571897249
125;0.887994889760921
